index,Code service CH,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,lon,lat,code_IRIS,code_district_admin,code_district_custom,Valeur fonciere
249602,,,,,,,,1,1261,Vente,6.0,,AV,7250,PERCIER,75008,PARIS 08,75,108,,CJ,6,,12.0,"50,35",38.0,,,,,,,,2,2.0,Appartement,,53.0,2.0,,,,2.314634,48.874037,751083209.0,32.0,Saint Philippe du Roule,"570000,00"
249604,,,,,,,,1,1267,Vente,23.0,,BD,0719,DES BATIGNOLLES,75008,PARIS 08,75,108,,CD,45,,39.0,"13,25",,,,,,,,,1,2.0,Appartement,,16.0,1.0,,,,2.324751,48.882771000000005,751083207.0,32.0,Europe,"100000,00"
249605,,,,,,,,1,1264,Vente,5.0,,RUE,9185,DE TEHERAN,75008,PARIS 08,75,108,,CL,58,,15.0,"24,09",16.0,,,,,,,,2,2.0,Appartement,,27.0,2.0,,,,2.312668,48.875721,751083210.0,32.0,Parc Monceau,"300800,00"
249610,,,,,,,,1,1269,Vente,77.0,,RUE,1880,CHARLOT,75003,PARIS 03,75,103,,AH,22,,128.0,"56,50",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,2.364147,48.864315000000005,751031004.0,10.0,Enfants Rouges,"590000,00"
249613,,,,,,,,1,1269,Vente,1.0,,RUE,5415,LAVOISIER,75008,PARIS 08,75,108,,BT,30,,11.0,"128,22",55.0,,,,,,,,2,2.0,Appartement,,130.0,5.0,,,,2.322177,48.87369,751083107.0,31.0,Elysées-Madeleine,"1493350,00"
249615,,,,,,,,1,1257,Vente,10.0,B,RUE,7119,PAUL BAUDRY,75008,PARIS 08,75,108,,BG,40,,22.0,,,,,,,,,,1,2.0,Appartement,,47.0,2.0,,,,2.307404,48.872345,751083004.0,30.0,Saint Philippe du Roule,"480000,00"
249616,,,,,,,,1,1271,Vente,22.0,,RUE,8724,DE SAINT PETERSBOURG,75008,PARIS 08,75,108,,CD,74,,12.0,"83,76",,,,,,,,,1,2.0,Appartement,,82.0,4.0,,,,2.3253779999999997,48.881305,751083207.0,32.0,Europe,"500000,00"
249618,,,,,,,,1,1322,Vente,93.0,,RUE,6387,DE MIROMESNIL,75008,PARIS 08,75,108,,CG,96,,2.0,"129,52",,,,,,,,,1,2.0,Appartement,,133.0,6.0,,,,2.315363,48.879609,751083204.0,32.0,Mairie,"1314518,00"
249630,,,,,,,,1,1268,Vente,19.0,,RUE,9942,DE WASHINGTON,75008,PARIS 08,75,108,,AU,35,,30.0,,4.0,"61,91",,,,,,,2,2.0,Appartement,,70.0,2.0,,,,2.3028459999999997,48.873117,751083005.0,30.0,Hoche-Friedland,"610000,00"
249641,,,,,,,,1,1500,Vente,40.0,,RUE,5665,DE LIEGE,75008,PARIS 08,75,108,,BZ,65,,260.0,,261.0,,301.0,"233,40",,,,,3,2.0,Appartement,,230.0,6.0,,,,2.32445,48.879298999999996,751083206.0,32.0,Europe,"2643500,00"
249648,,,,,,,,1,1269,Vente,6.0,,PL,8589,SAINTE OPPORTUNE,75001,PARIS 01,75,101,,AO,52,,6.0,"44,90",,,,,,,,,1,2.0,Appartement,,49.0,2.0,,,,2.347481,48.859571,751010201.0,2.0,Les Halles,"415000,00"
249652,,,,,,,,1,1268,Vente,36.0,,RUE,8525,SAINT DENIS,75001,PARIS 01,75,101,,AO,19,,10.0,"17,25",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.348464,48.860307,751010201.0,2.0,Les Halles,"211200,00"
249661,,,,,,,,1,1255,Vente,16.0,,RUE,6286,MESLAY,75003,PARIS 03,75,103,,AF,16,,58.0,"22,00",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,2.361098,48.8676,751030901.0,9.0,Arts et Métiers,"193000,00"
249662,,,,,,,,1,1257,Vente,26.0,,RUE,8009,RAMBUTEAU,75003,PARIS 03,75,103,,AT,17,,36.0,"33,10",81.0,,,,,,,,2,2.0,Appartement,,38.0,2.0,,,,2.354176,48.861056,751031202.0,12.0,Sainte Avoie,"365000,00"
249663,,,,,,,,1,1269,Vente,41.0,,BD,0719,DES BATIGNOLLES,75008,PARIS 08,75,108,,CE,45,,34.0,,9.0,"74,67",,,,,,,2,2.0,Appartement,,75.0,3.0,,,,2.322099,48.882232,751083206.0,32.0,Europe,"847620,00"
249666,,,,,,,,1,1374,Vente,11.0,,RUE,0473,ARSENE HOUSSAYE,75008,PARIS 08,75,108,,AV,14,,10.0,"218,49",29.0,,,,,,,,2,2.0,Appartement,,210.0,7.0,,,,2.299369,48.874526,751083001.0,30.0,Hoche-Friedland,"2300000,00"
249671,,,,,,,,1,1269,Vente,9.0,,RUE,4748,DE L ISLY,75008,PARIS 08,75,108,,BU,41,,6.0,"96,39",,,,,,,,,1,2.0,Appartement,,92.0,4.0,,,,2.325593,48.874739,751083108.0,31.0,Mairie,"1050000,00"
249672,,,,,,,,1,1264,Vente,23.0,,RUE,8212,DE RICHELIEU,75001,PARIS 01,75,101,,AX,56,,54.0,"14,82",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.336257,48.864686999999996,751010301.0,3.0,Palais Royal,"230000,00"
249674,,,,,,,,1,1477,Vente,63.0,,RUE,6834,NOTRE DAME DE NAZARETH,75003,PARIS 03,75,103,,AB,93,,28.0,"21,20",,,,,,,,,1,2.0,Appartement,,23.0,1.0,,,,2.355732,48.867773,751030902.0,9.0,Arts et Métiers,"250000,00"
249684,,,,,,,,1,1400,Vente,41.0,,RUE,6517,DE MONTMORENCY,75003,PARIS 03,75,103,,AV,92,,19.0,,4.0,"66,40",,,,,,,2,2.0,Appartement,,68.0,2.0,,,,2.3537,48.863417999999996,751031204.0,12.0,Sainte Avoie,"724000,00"
249687,,,,,,,,1,1266,Vente,29.0,,RUE,3621,DE LA FERRONNERIE,75001,PARIS 01,75,101,,AO,88,,35.0,"11,97",,,,,,,,,1,2.0,Appartement,,14.0,1.0,,,,2.34687,48.86023,751010201.0,2.0,Les Halles,"130000,00"
249688,,,,,,,,1,1255,Vente,16.0,,RUE,8531,SAINTE ANASTASE,75003,PARIS 03,75,103,,AL,98,,10.0,"31,14",24.0,,,,,,,,2,2.0,Appartement,,27.0,3.0,,,,2.363377,48.859809999999996,751031104.0,11.0,Archives,"300000,00"
249689,,,,,,,,1,1264,Vente,147.0,,RUE,9191,DU TEMPLE,75003,PARIS 03,75,103,,AE,168,,18.0,"40,26",,,,,,,,,1,2.0,Appartement,,38.0,3.0,,,,2.3587,48.863941,751030904.0,9.0,Arts et Métiers,"280000,00"
249691,,,,,,,,1,1267,Vente,6.0,,RUE,7447,PIERRE LE GRAND,75008,PARIS 08,75,108,,AY,27,,30.0,"9,12",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.3014349999999997,48.878211,751083002.0,30.0,Hoche-Friedland,"120000,00"
249693,,,,,,,,1,1267,Vente,66.0,,RUE,8339,DE ROME,75008,PARIS 08,75,108,,CE,18,,17.0,"21,02",,,,,,,,,1,2.0,Appartement,,28.0,1.0,,,,2.3215369999999997,48.880382,751083206.0,32.0,Europe,"250000,00"
249694,,,,,,,,1,1247,Vente,25.0,,RUE,4901,JEAN JACQUES ROUSSEAU,75001,PARIS 01,75,101,,AS,5,,36.0,"10,65",37.0,,,,,,,,2,2.0,Appartement,,11.0,1.0,,,,2.341067,48.862846999999995,751010203.0,2.0,Les Halles,"110000,00"
249703,,,,,,,,1,1258,Vente,10.0,,RUE,5200,DE LABORDE,75008,PARIS 08,75,108,,BW,16,,83.0,"47,29",,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,2.3216419999999998,48.875827,751083201.0,32.0,Mairie,"513600,00"
249742,,,,,,,,1,1374,Vente,99.0,,RUE,6387,DE MIROMESNIL,75008,PARIS 08,75,108,,CG,27,,14.0,"69,00",4.0,,,,,,,,2,2.0,Appartement,,69.0,4.0,,,,2.315306,48.880346,751083204.0,32.0,Mairie,"613000,00"
249745,,,,,,,,1,1254,Vente,15.0,,AV,4645,HOCHE,75008,PARIS 08,75,108,,BC,6,,3.0,,52.0,"139,28",8.0,,,,,,3,2.0,Appartement,,140.0,3.0,,,,2.303138,48.876953,751083002.0,30.0,Hoche-Friedland,"1451000,00"
249748,,,,,,,,1,1263,Vente,23.0,,RUE,6336,MICHEL LE COMTE,75003,PARIS 03,75,103,,AT,84,,36.0,"58,03",,,,,,,,,1,2.0,Appartement,,73.0,2.0,,,,2.355277,48.862417,751031202.0,12.0,Sainte Avoie,"695000,00"
249749,,,,,,,,1,1374,Vente,82.0,,RUE,8339,DE ROME,75008,PARIS 08,75,108,,CE,2,,30.0,,8.0,"34,04",,,,,,,2,2.0,Appartement,,31.0,2.0,,,,2.321093,48.881215000000005,751083206.0,32.0,Europe,"300000,00"
249756,,,,,,,,1,1260,Vente,21.0,,RUE,4302,DES GRAVILLIERS,75003,PARIS 03,75,103,,AS,11,,312.0,,,,,,,,,,1,2.0,Appartement,,23.0,1.0,,,,2.356944,48.86373,751031201.0,12.0,Sainte Avoie,"235100,00"
249765,,,,,,,,1,1269,Vente,38.0,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,44,,4.0,"102,01",,,,,,,,,1,2.0,Appartement,,100.0,3.0,,,,2.324426,48.882589,751083207.0,32.0,Europe,"1070000,00"
249766,,,,,,,,1,1263,Vente,24.0,,RUE,8724,DE SAINT PETERSBOURG,75008,PARIS 08,75,108,,CD,71,,17.0,"12,47",,,,,,,,,1,2.0,Appartement,,13.0,1.0,,,,2.325498,48.881454,751083207.0,32.0,Europe,"120000,00"
249767,,,,,,,,1,1268,Vente,347.0,,RUE,8694,SAINT MARTIN,75003,PARIS 03,75,103,,AB,124,,8.0,"53,64",,,,,,,,,1,2.0,Appartement,,56.0,3.0,,,,2.355051,48.868303999999995,751030905.0,9.0,Arts et Métiers,"606000,00"
249773,,,,,,,,1,1247,Vente,8.0,,RUE,3698,DU FOIN,75003,PARIS 03,75,103,,AN,75,,40.0,"38,53",,,,,,,,,1,2.0,Appartement,,37.0,2.0,,,,2.3649430000000002,48.857058,751031102.0,11.0,Archives,"415000,00"
249778,,,,,,,,1,1247,Vente,38.0,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,44,,29.0,"26,79",30.0,,,,,,,,2,2.0,Appartement,,35.0,2.0,,,,2.324426,48.882589,751083207.0,32.0,Europe,"280225,00"
249779,,,,,,,,1,1281,Vente,21.0,,RUE,5927,AU MAIRE,75003,PARIS 03,75,103,,AE,110,,13.0,"21,93",,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,2.356336,48.8646,751030904.0,9.0,Arts et Métiers,"245280,00"
249787,,,,,,,,1,1267,Vente,21.0,,RUE,9510,DE TURIN,75008,PARIS 08,75,108,,CD,12,,45.0,"46,19",66.0,,,,,,,,2,2.0,Appartement,,48.0,3.0,,,,2.324405,48.881683,751083206.0,32.0,Europe,"503623,00"
249793,,,,,,,,1,1400,Vente,148.0,,RUE,8635,SAINT HONORE,75001,PARIS 01,75,101,,AS,72,,27.0,"27,71",,,,,,,,,1,2.0,Appartement,,38.0,1.0,,,,2.340421,48.861951,751010203.0,2.0,Les Halles,"275000,00"
249801,,,,,,,,1,1374,Vente,8.0,,RUE,8724,DE SAINT PETERSBOURG,75008,PARIS 08,75,108,,BZ,51,,14.0,"22,34",,,,,,,,,1,2.0,Appartement,,24.0,1.0,,,,2.324393,48.880089,751083206.0,32.0,Europe,"207160,00"
249809,,,,,,,,1,1280,Vente,30.0,,RUE,5708,DE LISBONNE,75008,PARIS 08,75,108,,CH,9,,18.0,"32,81",,,,,,,,,1,2.0,Appartement,,32.0,1.0,,,,2.3137060000000003,48.877743,751083203.0,32.0,Parc Monceau,"360000,00"
249851,,,,,,,,1,1282,Vente,46.0,,RUE,5738,DES LOMBARDS,75001,PARIS 01,75,101,,AO,27,,10.0,"36,04",,,,,,,,,1,2.0,Appartement,,36.0,1.0,,,,2.348398,48.859711,751010201.0,2.0,Les Halles,"393000,00"
249852,,,,,,,,1,1282,Vente,16.0,,RUE,9711,DU VERTBOIS,75003,PARIS 03,75,103,,AF,83,,2.0,"97,88",4.0,,,,,,,,2,2.0,Appartement,,100.0,4.0,,,,2.359132,48.866820000000004,751030903.0,9.0,Arts et Métiers,"1000000,00"
249855,,,,,,,,1,1269,Vente,23.0,,RUE,7572,DE POITOU,75003,PARIS 03,75,103,,AQ,74,,15.0,"25,18",,,,,,,,,1,2.0,Appartement,,32.0,2.0,,,,2.362613,48.86155,751031104.0,11.0,Archives,"300000,00"
249856,,,,,,,,1,1266,Vente,3.0,,RUE,0960,DE LA BIENFAISANCE,75008,PARIS 08,75,108,,BW,6,,139.0,"48,90",,,,,,,,,1,2.0,Appartement,,47.0,3.0,,,,2.321028,48.87673,751083201.0,32.0,Mairie,"448000,00"
249864,,,,,,,,1,1426,Vente,6.0,,RUE,8256,ROBERT ESTIENNE,75008,PARIS 08,75,108,,AQ,12,,65.0,,8.0,"77,90",,,,,,,2,2.0,Appartement,,81.0,3.0,,,,2.305,48.868666999999995,751082903.0,29.0,Triangle d'Or,"880000,00"
249870,,,,,,,,1,1400,Vente,15.0,,RUE,0900,DE BERNE,75008,PARIS 08,75,108,,CE,29,,1.0,"42,74",300.0,,400.0,,59.0,,,,4,2.0,Appartement,,40.0,2.0,,,,2.3232049999999997,48.880790000000005,751083206.0,32.0,Europe,"430000,00"
249878,,,,,,,,1,1282,Vente,16.0,,RUE,0666,BARBETTE,75003,PARIS 03,75,103,,AP,29,,12.0,"42,84",,,,,,,,,1,2.0,Appartement,,45.0,2.0,,,,2.3602950000000003,48.859101,751031103.0,11.0,Archives,"300000,00"
249881,,,,,,,,1,1288,Vente,195.0,,RUE,8635,SAINT HONORE,75001,PARIS 01,75,101,,AX,2,,23.0,"29,60",24.0,,43.0,,,,,,3,2.0,Appartement,,28.0,2.0,,,,2.332087,48.86477,751010301.0,3.0,Palais Royal,"300000,00"
249885,,,,,,,,1,1247,Vente,8.0,,RUE,9470,TRONCHET,75008,PARIS 08,75,108,,BS,100,,33.0,,37.0,,38.0,,,,,,3,2.0,Appartement,,150.0,5.0,,,,2.32572,48.871426,751083106.0,31.0,Elysées-Madeleine,"1625000,00"
249888,,,,,,,,1,1280,Vente,8.0,,RUE,5897,DE MADRID,75008,PARIS 08,75,108,,BX,40,,52.0,,7.0,,,,,,,,2,2.0,Appartement,,168.0,6.0,,,,2.321466,48.878678,751083205.0,32.0,Mairie,"1760000,00"
249914,,,,,,,,1,1269,Vente,5.0,,RUE,0761,DE BEAUCE,75003,PARIS 03,75,103,,AI,63,,58.0,"33,06",71.0,,,,,,,,2,2.0,Appartement,,45.0,2.0,,,,2.360817,48.862674,751031003.0,10.0,Enfants Rouges,"420000,00"
249915,,,,,,,,1,1269,Vente,5.0,,RUE,0761,DE BEAUCE,75003,PARIS 03,75,103,,AI,63,,60.0,,,,,,,,,,1,2.0,Appartement,,47.0,2.0,,,,2.360817,48.862674,751031003.0,10.0,Enfants Rouges,"420000,00"
249926,,,,,,,,1,1280,Vente,12.0,,RUE,0779,BEAUJON,75008,PARIS 08,75,108,,AW,14,,47.0,,,,,,,,,,1,2.0,Appartement,,137.0,5.0,,,,2.301774,48.874972,751083001.0,30.0,Hoche-Friedland,"1550000,00"
249930,,,,,,,,1,1426,Vente,52.0,,RUE,5194,LA BOETIE,75008,PARIS 08,75,108,,CK,35,,18.0,"77,96",3.0,,,,,,,,2,2.0,Appartement,,101.0,3.0,,,,2.313013,48.873526,751083209.0,32.0,Saint Philippe du Roule,"960000,00"
249936,,,,,,,,1,1268,Vente,50.0,,RUE,4041,DU GENERAL FOY,75008,PARIS 08,75,108,,CG,74,,15.0,,,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,2.3167459999999997,48.880292,751083204.0,32.0,Mairie,"660000,00"
249938,,,,,,,,1,1294,Vente,8.0,,RUE,3643,DES FILLES DU CALVAIRE,75003,PARIS 03,75,103,,AK,11,,18.0,"31,92",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.365456,48.862344,751031002.0,10.0,Enfants Rouges,"360000,00"
249949,,,,,,,,1,1282,Vente,23.0,,BD,8894,DE SEBASTOPOL,75001,PARIS 01,75,101,,AO,22,,14.0,"92,15",49.0,,,,,,,,2,2.0,Appartement,,92.0,3.0,,,,2.34876,48.859905,751010201.0,2.0,Les Halles,"1002000,00"
249954,,,,,,,,1,1282,Vente,12.0,,RUE,1200,DU BOURG L ABBE,75003,PARIS 03,75,103,,AV,5,,15.0,,9.0,"25,30",,,,,,,2,2.0,Appartement,,25.0,1.0,,,,2.351725,48.864119,751031204.0,12.0,Sainte Avoie,"275000,00"
249958,,,,,,,,1,1292,Vente,30.0,,RUE,1771,CHAPON,75003,PARIS 03,75,103,,AS,42,,36.0,,37.0,,38.0,,39.0,,47.0,,5,2.0,Appartement,,85.0,2.0,,,,2.355232,48.863698,751031201.0,12.0,Sainte Avoie,"950440,00"
249963,,,,,,,,1,1426,Vente,58.0,,RUE,5194,LA BOETIE,75008,PARIS 08,75,108,,CK,38,,52.0,"33,55",,,,,,,,,1,2.0,Appartement,,37.0,1.0,,,,2.312615,48.873459000000004,751083209.0,32.0,Saint Philippe du Roule,"423000,00"
249964,,,,,,,,1,1287,Vente,20.0,,RUE,2453,CROIX DES PETITS CHAMPS,75001,PARIS 01,75,101,,AR,58,,83.0,"53,42",,,,,,,,,1,2.0,Appartement,,69.0,2.0,,,,2.340018,48.863714,751010203.0,2.0,Les Halles,"668270,00"
249971,,,,,,,,1,1322,Vente,151.0,,RUE,9191,DU TEMPLE,75003,PARIS 03,75,103,,AE,50,,54.0,,,,,,,,,,1,2.0,Appartement,,26.0,2.0,,,,2.358845,48.864103,751030904.0,9.0,Arts et Métiers,"150000,00"
249973,,,,,,,,1,1280,Vente,75.0,,RUE,8635,SAINT HONORE,75001,PARIS 01,75,101,,AT,85,,6.0,"25,20",,,,,,,,,1,2.0,Appartement,,27.0,1.0,,,,2.3441389999999998,48.861117,751010202.0,2.0,Les Halles,"250000,00"
249978,,,,,,,,1,1291,Vente,15.0,,RUE,6336,MICHEL LE COMTE,75003,PARIS 03,75,103,,AT,36,,20.0,"27,04",,,,,,,,,1,2.0,Appartement,,46.0,4.0,,,,2.355973,48.862218,751031202.0,12.0,Sainte Avoie,"377530,00"
249979,,,,,,,,1,1248,Vente,8.0,,RUE,8716,DE SAINTONGE,75003,PARIS 03,75,103,,AQ,70,,40.0,"41,51",,,,,,,,,1,2.0,Appartement,,50.0,3.0,,,,2.362025,48.861315999999995,751031104.0,11.0,Archives,"480000,00"
249981,,,,,,,,1,1248,Vente,47.0,,RUE,0300,D AMSTERDAM,75008,PARIS 08,75,108,,BZ,29,,13.0,"43,10",,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,2.326927,48.879842,751083207.0,32.0,Europe,"517000,00"
249983,,,,,,,,1,1291,Vente,9.0,,RUE,7605,DU PONT AUX CHOUX,75003,PARIS 03,75,103,,AL,53,,32.0,"35,89",,,,,,,,,1,2.0,Appartement,,40.0,2.0,,,,2.366212,48.861047,751031101.0,11.0,Archives,"380000,00"
249991,,,,,,,,1,1280,Vente,189.0,,RUE,9191,DU TEMPLE,75003,PARIS 03,75,103,,AF,114,,20.0,"53,26",,,,,,,,,1,2.0,Appartement,,53.0,3.0,,,,2.360548,48.865722999999996,751030903.0,9.0,Arts et Métiers,"560000,00"
249993,,,,,,,,1,1282,Vente,47.0,,RUE,5927,AU MAIRE,75003,PARIS 03,75,103,,AD,33,,29.0,"16,00",46.0,,,,,,,,2,2.0,Appartement,,15.0,1.0,,,,2.355109,48.864845,751030905.0,9.0,Arts et Métiers,"145000,00"
249994,,,,,,,,1,1248,Vente,87.0,,RUE,0300,D AMSTERDAM,75008,PARIS 08,75,108,,CD,59,,4.0,,50.0,"168,64",,,,,,,2,2.0,Appartement,,168.0,5.0,,,,2.327028,48.882303,751083207.0,32.0,Europe,"1500000,00"
249995,,,,,,,,1,1280,Vente,59.0,,RUE,8525,SAINT DENIS,75001,PARIS 01,75,101,,AP,18,,12.0,"22,85",,,,,,,,,1,2.0,Appartement,,25.0,1.0,,,,2.348757,48.861237,751010201.0,2.0,Les Halles,"140000,00"
250004,,,,,,,,1,1248,Vente,5.0,,RUE,8129,DE LA RENAISSANCE,75008,PARIS 08,75,108,,AN,9,,5.0,"120,69",,,,,,,,,1,2.0,Appartement,,240.0,9.0,,,,2.3026009999999997,48.86735,751082901.0,29.0,Triangle d'Or,"1900000,00"
250005,,,,,,,,1,1248,Vente,5.0,,RUE,8129,DE LA RENAISSANCE,75008,PARIS 08,75,108,,AN,9,,4.0,"119,12",,,,,,,,,1,2.0,Appartement,,240.0,9.0,,,,2.3026009999999997,48.86735,751082901.0,29.0,Triangle d'Or,"1900000,00"
250006,,,,,,,,1,1294,Vente,72.0,,RUE,8339,DE ROME,75008,PARIS 08,75,108,,CE,13,,50.0,"57,77",61.0,,,,,,,,2,2.0,Appartement,,60.0,3.0,,,,2.321369,48.880697999999995,751083206.0,32.0,Europe,"615600,00"
250015,,,,,,,,1,1293,Vente,4.0,,RUE,8531,SAINTE ANASTASE,75003,PARIS 03,75,103,,AL,90,,51.0,,9.0,"34,44",,,,,,,2,2.0,Appartement,,58.0,2.0,,,,2.364177,48.859584000000005,751031104.0,11.0,Archives,"390000,00"
250016,,,,,,,,1,1323,Vente,78.0,,BD,5951,MALESHERBES,75008,PARIS 08,75,108,,CG,102,,15.0,,28.0,"211,93",30.0,,,,,,3,2.0,Appartement,,240.0,8.0,,,,2.31465,48.879391,751083204.0,32.0,Mairie,"2600000,00"
250019,,,,,,,,1,1286,Vente,34.0,,RUE,7572,DE POITOU,75003,PARIS 03,75,103,,AK,93,,36.0,"58,00",,,,,,,,,1,2.0,Appartement,,62.0,2.0,,,,2.362103,48.861726000000004,751031003.0,10.0,Archives,"349310,00"
250024,,,,,,,,1,1291,Vente,4.0,,RUE,8590,SAINTE OPPORTUNE,75001,PARIS 01,75,101,,AO,71,,5.0,"51,90",,,,,,,,,1,2.0,Appartement,,65.0,4.0,,,,2.347356,48.860015000000004,751010201.0,2.0,Les Halles,"625000,00"
250041,,,,,,,,1,1248,Vente,6.0,B,RUE,5415,LAVOISIER,75008,PARIS 08,75,108,,BT,44,,,,,,,,,,,,0,2.0,Appartement,,190.0,7.0,S,,328.0,2.32186,48.873826,751083107.0,31.0,Elysées-Madeleine,"1720000,00"
250057,,,,,,,,1,1248,Vente,40.0,,RUE,8716,DE SAINTONGE,75003,PARIS 03,75,103,,AJ,45,,22.0,,9.0,"41,02",,,,,,,2,2.0,Appartement,,38.0,2.0,,,,2.363737,48.862762,751031004.0,10.0,Enfants Rouges,"420000,00"
250063,,,,,,,,1,1294,Vente,30.0,,,9936,VIL WAGRAM SAINT HONORE,75008,PARIS 08,75,108,,AX,19,,3.0,"40,54",,,,,,,,,1,2.0,Appartement,,41.0,1.0,,,,2.2980259999999997,48.876666,751083001.0,30.0,Hoche-Friedland,"429700,00"
250071,,,,,,,,1,1286,Vente,4.0,,RUE,8855,SAUVAL,75001,PARIS 01,75,101,,AT,18,,10.0,"85,04",11.0,,,,,,,,2,2.0,Appartement,,107.0,5.0,,,,2.342445,48.861711,751010203.0,2.0,Les Halles,"900000,00"
250073,,,,,,,,1,1375,Vente,8.0,,RUE,6497,MONTGOLFIER,75003,PARIS 03,75,103,,AC,18,,100.0,"61,50",,,,,,,,,1,2.0,Appartement,,60.0,1.0,,,,2.357125,48.866005,751030903.0,9.0,Arts et Métiers,"450000,00"
250087,,,,,,,,1,1288,Vente,2.0,,RUE,4483,DES HAUDRIETTES,75003,PARIS 03,75,103,,AR,4,,35.0,"17,90",36.0,,,,,,,,2,2.0,Appartement,,22.0,1.0,,,,2.3580900000000002,48.861377000000005,751031201.0,12.0,Sainte Avoie,"220000,00"
250099,,,,,,,,1,1286,Vente,10.0,,RUE,2846,DU DOCTEUR LANCEREAUX,75008,PARIS 08,75,108,,CL,49,,40.0,"13,70",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.311306,48.876463,751083210.0,32.0,Parc Monceau,"137000,00"
250106,,,,,,,,1,1286,Vente,349.0,,RUE,8694,SAINT MARTIN,75003,PARIS 03,75,103,,AB,125,,73.0,"34,08",,,,,,,,,1,2.0,Appartement,,34.0,1.0,,,,2.35508,48.868361,751030905.0,9.0,Arts et Métiers,"362500,00"
250114,,,,,,,,1,1286,Vente,49.0,,RUE,6176,DES MATHURINS,75008,PARIS 08,75,108,,BS,15,,115.0,"98,25",157.0,,,,,,,,2,2.0,Appartement,,109.0,3.0,,,,2.323067,48.873329,751083106.0,31.0,Elysées-Madeleine,"1162790,00"
250116,,,,,,,,1,1289,Vente,9.0,,RUE,8740,SAINT ROCH,75001,PARIS 01,75,101,,AY,108,,20.0,"11,85",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.331737,48.864737,751010401.0,4.0,Vendôme,"154889,00"
250117,,,,,,,,1,1293,Vente,57.0,,RUE,6286,MESLAY,75003,PARIS 03,75,103,,AB,37,,31.0,"125,44",34.0,,,,,,,,2,2.0,Appartement,,124.0,4.0,,,,2.357027,48.868261,751030901.0,9.0,Arts et Métiers,"1395500,00"
250118,,,,,,,,1,1294,Vente,49.0,,RUE,8635,SAINT HONORE,75001,PARIS 01,75,101,,AO,146,,19.0,,8.0,"39,40",,,,,,,2,2.0,Appartement,,39.0,2.0,,,,2.345164,48.860892,751010203.0,2.0,Les Halles,"300000,00"
250126,,,,,,,,1,1292,Vente,178.0,,RUE,9191,DU TEMPLE,75003,PARIS 03,75,103,,AG,92,,42.0,"5,62",,,,,,,,,1,2.0,Appartement,,6.0,1.0,,,,2.362695,48.866862,751031001.0,10.0,Enfants Rouges,"46000,00"
250134,,,,,,,,1,1502,Vente,55.0,,RUE,9506,DE TURENNE,75003,PARIS 03,75,103,,AM,24,,99.0,"36,07",,,,,,,,,1,2.0,Appartement,,45.0,2.0,,,,2.36439,48.858678000000005,751031104.0,11.0,Archives,"461800,00"
250139,,,,,,,,1,1304,Vente,66.0,,BD,5951,MALESHERBES,75008,PARIS 08,75,108,,CH,49,,13.0,"260,15",28.0,,,,,,,,2,2.0,Appartement,,260.0,6.0,,,,2.316073,48.878225,751083204.0,32.0,Mairie,"2620000,00"
250144,,,,,,,,1,1304,Vente,30.0,,RUE,6834,NOTRE DAME DE NAZARETH,75003,PARIS 03,75,103,,AF,63,,43.0,"86,14",,,,,,,,,1,2.0,Appartement,,88.0,4.0,,,,2.359468,48.867343,751030902.0,9.0,Arts et Métiers,"910000,00"
250145,,,,,,,,1,1292,Vente,33.0,,RUE,7348,DES PETITS CHAMPS,75001,PARIS 01,75,101,,AW,32,,65.0,"28,01",,,,,,,,,1,2.0,Appartement,,43.0,2.0,,,,2.336653,48.86675,751010301.0,3.0,Palais Royal,"310740,00"
250173,,,,,,,,1,1308,Vente,34.0,,RUE,7572,DE POITOU,75003,PARIS 03,75,103,,AK,93,,13.0,"16,07",,,,,,,,,1,2.0,Appartement,,20.0,2.0,,,,2.362103,48.861726000000004,751031003.0,10.0,Archives,"170000,00"
